swimmerID|event|date|time|season|points
98544|200 Y IM|2012-01-21|2:04.06|2012|514
206033|50 Y Free|2015-01-31|21.97|2015|568
206033|100 Y Free|2015-01-31|48.33|2015|587
206033|200 Y Free|2015-01-31|1:46.48|2015|613
206033|100 Y Free|2015-01-24|50.00|2015|530
206033|100 Y Free|2015-01-17|50.18|2015|524
206033|200 Y Free|2015-01-17|1:49.65|2015|561
206033|50 Y Free|2014-12-05|22.72|2015|514
206033|100 Y Free|2014-12-06|49.39|2015|550
206033|100 Y Free|2014-12-06|49.09|2015|560
206033|200 Y Free|2014-12-05|1:46.31|2015|616
206033|200 Y Free|2014-12-04|1:47.01|2015|604
206033|500 Y Free|2014-12-06|4:58.96|2015|575
206033|100 Y Free|2014-11-15|49.63|2015|542
206033|200 Y Free|2014-11-15|1:48.99|2015|572
206033|100 Y Free|2014-11-08|50.10|2015|527
206033|200 Y Free|2014-11-08|1:48.15|2015|585
206033|100 Y Free|2014-11-01|49.67|2015|540
206033|100 Y Free|2014-02-01|49.76|2014|538
206033|200 Y Free|2014-02-01|1:48.73|2014|576
206033|500 Y Free|2014-02-01|5:01.01|2014|563
206033|100 Y Free|2014-01-18|51.33|2014|490
206033|200 Y Free|2014-01-18|1:52.83|2014|515
206033|50 Y Free|2013-12-06|22.86|2014|505
206033|50 Y Free|2013-12-06|22.89|2014|503
206033|100 Y Free|2013-12-07|49.53|2014|545
206033|100 Y Free|2013-12-07|49.37|2014|550
206033|200 Y Free|2013-12-06|1:48.44|2014|580
206033|500 Y Free|2013-12-07|4:59.13|2014|574
206033|200 Y Free|2013-11-16|1:51.38|2014|536
206033|500 Y Free|2013-11-16|5:03.92|2014|547
206033|50 Y Free|2013-11-02|23.37|2014|472
206033|200 Y Free|2013-11-02|1:50.29|2014|552
206033|500 Y Free|2013-11-02|5:06.23|2014|535
206033|200 Y Free|2013-01-19|1:50.29|2013|552
206033|500 Y Free|2013-01-19|5:04.86|2013|542
206033|100 Y Free|2012-01-28|50.87|2012|503
206033|1000 Y Free|2012-01-28|10:30.95|2012|540
206033|100 Y Free|2012-01-21|52.64|2012|454
206033|500 Y Free|2012-01-21|5:05.03|2012|541
206033|1650 Y Free|2012-01-21|17:38.79|2012|542
616062|1 M Diving|2017-03-16|467.95|2017|NA
616062|3 M Diving|2017-03-18|431.90|2017|NA
183700|50 Y Free|2014-02-22|21.41|2014|614
183700|50 Y Free|2014-02-15|21.07|2014|644
183700|50 Y Free|2014-02-14|21.21|2014|632
183700|100 Y Free|2014-02-14|47.11|2014|633
183700|100 Y Fly|2014-02-15|50.56|2014|652
183700|50 Y Free|2014-02-01|22.64|2014|519
183700|100 Y Fly|2014-02-01|52.58|2014|580
183700|50 Y Free|2013-12-06|21.36|2014|619
183700|50 Y Free|2013-12-06|21.45|2014|611
183700|100 Y Free|2013-12-07|48.34|2014|586
183700|100 Y Fly|2013-12-07|52.13|2014|595
183700|50 Y Free|2013-11-16|22.49|2014|530
183700|100 Y Free|2013-11-16|48.40|2014|584
183700|100 Y Fly|2013-11-16|52.92|2014|569
183700|50 Y Free|2013-11-09|22.39|2014|537
183700|100 Y Fly|2013-11-09|53.79|2014|541
183700|50 Y Free|2013-11-02|22.57|2014|524
183700|50 Y Free|2013-11-02|22.96|2014|498
183700|100 Y Fly|2013-11-02|54.61|2014|517
183700|50 Y Free|2013-01-19|21.30|2013|624
183700|100 Y Fly|2013-01-19|51.95|2013|601
431239|1 M Diving|2017-02-08|496.35|2017|NA
431239|3 M Diving|2017-02-10|502.70|2017|NA
431239|1 M Diving|2017-01-27|259.20|2017|NA
431239|3 M Diving|2017-01-27|252.75|2017|NA
431239|1 M Diving|2017-01-21|475.88|2017|NA
431239|3 M Diving|2017-01-21|476.40|2017|NA
431239|1 M Diving|2016-12-03|531.35|2017|NA
431239|3 M Diving|2016-12-02|547.50|2017|NA
431239|1 M Diving|2016-11-12|308.70|2017|NA
431239|3 M Diving|2016-11-12|340.43|2017|NA
431239|1 M Diving|2016-11-05|283.05|2017|NA
431239|3 M Diving|2016-11-05|273.67|2017|NA
431239|1 M Diving|2016-03-18|413.45|2016|NA
431239|3 M Diving|2016-03-16|440.20|2016|NA
431239|1 M Diving|2016-02-20|496.50|2016|NA
431239|3 M Diving|2016-02-18|534.90|2016|NA
431239|1 M Diving|2016-01-29|278.00|2016|NA
431239|3 M Diving|2016-01-29|241.70|2016|NA
431239|1 M Diving|2016-01-16|295.85|2016|NA
431239|3 M Diving|2016-01-16|270.45|2016|NA
431239|1 M Diving|2015-12-05|507.45|2016|NA
431239|3 M Diving|2015-12-04|498.10|2016|NA
248683|50 Y Free|2014-02-01|22.34|2014|541
248683|50 Y Free|2014-02-01|22.00|2014|566
248683|50 Y Back|2014-02-01|25.50|2014|497
248683|100 Y Back|2014-02-01|55.13|2014|491
248683|50 Y Back|2014-01-18|26.15|2014|461
248683|100 Y Back|2014-01-18|56.87|2014|447
248683|50 Y Free|2013-12-06|22.49|2014|530
248683|50 Y Free|2013-12-06|22.34|2014|541
248683|100 Y Free|2013-12-07|49.39|2014|550
248683|50 Y Back|2013-12-07|25.33|2014|507
248683|100 Y Back|2013-12-06|56.12|2014|465
248683|100 Y Back|2013-12-06|55.73|2014|475
248683|100 Y Free|2013-11-16|51.17|2014|494
248683|50 Y Back|2013-11-16|26.55|2014|440
248683|100 Y Back|2013-11-16|57.02|2014|444
248683|50 Y Back|2013-11-02|26.72|2014|432
248683|100 Y Back|2013-11-02|57.12|2014|441
248683|50 Y Free|2013-01-19|22.29|2013|544
248683|100 Y Free|2013-01-19|51.55|2013|483
248683|50 Y Back|2013-01-19|25.43|2013|501
248683|100 Y Back|2013-01-19|56.32|2013|460
200071|100 Y Breast|2015-02-13|57.95|2015|644
200071|200 Y Breast|2015-02-14|2:09.28|2015|585
200071|200 Y IM|2015-02-12|2:00.57|2015|560
200071|100 Y Breast|2015-01-31|1:00.27|2015|572
200071|200 Y Breast|2015-01-31|2:14.66|2015|518
200071|100 Y Breast|2015-01-17|1:00.74|2015|559
200071|200 Y Breast|2015-01-17|2:13.79|2015|528
200071|100 Y Breast|2014-12-05|57.53|2015|658
200071|200 Y Breast|2014-12-06|2:06.24|2015|628
200071|100 Y Breast|2014-11-15|1:01.79|2015|531
200071|100 Y Breast|2014-11-01|1:00.95|2015|553
200071|200 Y IM|2014-11-01|2:04.36|2015|510
200071|100 Y Breast|2014-02-14|56.89|2014|681
200071|200 Y Breast|2014-02-15|2:05.40|2014|641
200071|200 Y IM|2014-02-14|1:54.83|2014|648
200071|100 Y Breast|2014-02-01|1:00.97|2014|553
200071|200 Y Breast|2014-02-01|2:14.34|2014|521
200071|200 Y Breast|2014-01-18|2:16.55|2014|496
200071|50 Y Free|2013-12-06|22.27|2014|546
200071|100 Y Breast|2013-12-06|57.95|2014|644
200071|200 Y Breast|2013-12-07|2:06.17|2014|629
200071|200 Y IM|2013-12-07|1:57.59|2014|604
200071|100 Y Free|2013-11-16|49.84|2014|535
200071|100 Y Breast|2013-11-16|1:01.58|2014|537
200071|100 Y Breast|2013-11-09|1:01.45|2014|540
200071|200 Y Breast|2013-11-09|2:15.57|2014|507
200071|100 Y Breast|2013-11-02|1:01.36|2014|542
200071|200 Y Breast|2013-11-02|2:19.95|2014|461
200071|100 Y Breast|2013-01-19|1:00.21|2013|574
200071|200 Y Breast|2013-01-19|2:12.42|2013|544
206029|200 Y Fly|2015-02-14|1:52.56|2015|659
206029|200 Y IM|2015-02-12|1:55.11|2015|644
206029|400 Y IM|2015-02-13|4:06.77|2015|657
206029|500 Y Free|2015-01-31|4:52.14|2015|616
206029|200 Y Fly|2015-01-31|1:56.30|2015|598
206029|50 Y Back|2015-01-24|26.80|2015|428
206029|200 Y Fly|2015-01-24|1:55.62|2015|608
206029|400 Y IM|2015-01-24|4:16.80|2015|583
206029|200 Y Fly|2015-01-17|1:56.86|2015|589
206029|200 Y IM|2015-01-17|2:00.77|2015|557
206029|500 Y Free|2014-12-06|4:43.07|2015|677
206029|200 Y Fly|2014-12-05|1:52.03|2015|669
206029|200 Y IM|2014-12-06|1:56.22|2015|625
206029|400 Y IM|2014-12-05|4:05.81|2015|664
206029|200 Y Fly|2014-11-15|1:55.58|2015|609
206029|400 Y IM|2014-11-15|4:13.80|2015|604
206029|200 Y Fly|2014-11-08|1:56.79|2015|590
206029|200 Y IM|2014-11-08|2:02.20|2015|538
206029|200 Y Back|2014-11-01|2:04.22|2015|458
206029|200 Y Fly|2014-11-01|1:56.09|2015|601
206029|200 Y IM|2014-11-01|1:59.15|2015|580
206029|200 Y Free|2014-02-22|1:45.55|2014|629
206029|100 Y Fly|2014-02-22|52.19|2014|593
206029|200 Y Fly|2014-02-22|1:52.51|2014|660
206029|200 Y Fly|2014-02-14|1:52.92|2014|653
206029|200 Y IM|2014-02-14|1:54.30|2014|657
206029|400 Y IM|2014-02-15|4:07.36|2014|652
206029|200 Y Fly|2014-02-01|1:57.17|2014|585
206029|200 Y IM|2014-02-01|2:01.74|2014|544
206029|200 Y Fly|2014-01-18|2:01.12|2014|529
206029|400 Y IM|2014-01-18|4:20.27|2014|560
206029|500 Y Free|2013-12-07|4:47.35|2014|647
206029|100 Y Fly|2013-12-07|51.82|2014|606
206029|200 Y Fly|2013-12-06|1:52.59|2014|659
206029|200 Y IM|2013-12-07|1:55.43|2014|638
206029|400 Y IM|2013-12-06|4:05.77|2014|665
206029|200 Y Free|2013-11-16|1:49.49|2014|564
206029|200 Y Fly|2013-11-16|1:57.39|2014|581
206029|400 Y IM|2013-11-16|4:12.78|2014|611
206029|200 Y Fly|2013-11-09|1:56.65|2014|592
206029|200 Y IM|2013-11-09|2:00.10|2014|567
206029|200 Y Free|2013-11-02|1:48.41|2014|581
206029|200 Y Back|2013-11-02|2:04.66|2014|453
206029|100 Y Fly|2013-11-02|52.97|2014|567
206029|200 Y Fly|2013-01-19|1:58.14|2013|570
206029|400 Y IM|2013-01-19|4:12.28|2013|615
206029|1000 Y Free|2012-01-28|10:01.36|2012|624
206029|200 Y Fly|2012-01-28|2:02.63|2012|510
206029|400 Y IM|2012-01-28|4:16.09|2012|588
206029|500 Y Free|2012-01-21|4:55.14|2012|597
206029|200 Y Fly|2012-01-21|2:00.85|2012|533
206029|200 Y IM|2012-01-21|2:05.05|2012|502
212826|50 Y Free|2015-03-18|21.29|2015|625
212826|50 Y Free|2015-03-19|21.13|2015|639
212826|100 Y Free|2015-03-21|46.94|2015|640
212826|50 Y Free|2015-02-12|21.13|2015|639
212826|100 Y Free|2015-02-14|46.40|2015|663
212826|100 Y Back|2015-02-13|54.12|2015|519
212826|100 Y Back|2015-01-31|55.23|2015|488
212826|50 Y Free|2015-01-24|21.80|2015|582
212826|100 Y Free|2015-01-24|48.61|2015|577
212826|50 Y Free|2015-01-17|21.83|2015|579
212826|100 Y Free|2015-01-17|48.54|2015|579
212826|50 Y Free|2014-12-05|20.77|2015|673
212826|50 Y Free|2014-12-05|21.15|2015|637
212826|100 Y Free|2014-12-06|46.33|2015|666
212826|200 Y Free|2014-12-05|1:51.31|2015|537
212826|200 Y Free|2014-12-04|1:48.90|2015|573
212826|50 Y Free|2014-11-15|21.89|2015|575
212826|50 Y Free|2014-11-15|22.19|2015|552
212826|100 Y Free|2014-11-15|49.03|2015|562
212826|50 Y Free|2014-11-08|21.82|2015|580
212826|100 Y Free|2014-11-08|48.16|2015|593
212826|50 Y Free|2014-11-01|21.94|2015|571
212826|100 Y Free|2014-11-01|48.34|2015|586
431241|50 Y Free|2015-12-04|22.69|2016|516
431241|50 Y Back|2015-12-03|25.14|2016|519
431241|100 Y Back|2015-12-04|55.79|2016|474
431241|100 Y Back|2015-12-04|56.42|2016|458
431241|200 Y Back|2015-12-05|2:06.74|2016|431
431241|50 Y Free|2015-11-14|23.31|2016|476
431241|50 Y Back|2015-11-14|25.75|2016|483
431241|100 Y Back|2015-11-14|57.55|2016|432
147128|50 Y Free|2016-02-18|22.85|2016|505
147128|100 Y Breast|2016-02-19|58.95|2016|612
147128|200 Y Breast|2016-02-20|2:09.58|2016|581
147128|100 Y Breast|2016-01-30|1:00.52|2016|565
147128|200 Y Breast|2016-01-30|2:15.34|2016|510
147128|100 Y Breast|2016-01-16|59.56|2016|593
147128|200 Y Breast|2016-01-16|2:13.49|2016|531
147128|50 Y Free|2015-12-04|22.53|2016|527
147128|200 Y Free|2015-12-03|1:49.41|2016|565
147128|100 Y Breast|2015-12-04|58.11|2016|639
147128|200 Y Breast|2015-12-05|2:07.50|2016|610
147128|100 Y Breast|2015-11-14|1:01.20|2016|547
147128|200 Y Breast|2015-11-14|2:15.31|2016|510
147128|100 Y Breast|2015-11-07|1:01.63|2016|535
147128|200 Y Breast|2015-11-07|2:15.66|2016|506
147128|50 Y Free|2015-02-12|22.47|2015|531
147128|100 Y Breast|2015-02-13|57.96|2015|644
147128|200 Y Breast|2015-02-14|2:08.37|2015|597
147128|50 Y Free|2015-01-31|22.97|2015|497
147128|100 Y Breast|2015-01-24|1:00.96|2015|553
147128|200 Y Breast|2015-01-24|2:15.17|2015|512
147128|100 Y Breast|2015-01-17|1:00.59|2015|563
147128|200 Y Breast|2015-01-17|2:13.76|2015|528
147128|50 Y Free|2014-12-05|22.64|2015|519
147128|100 Y Breast|2014-12-05|59.81|2015|586
147128|200 Y Breast|2014-12-06|2:08.72|2015|593
147128|200 Y IM|2014-12-06|2:01.99|2015|541
147128|100 Y Breast|2014-11-15|1:00.25|2015|573
147128|200 Y Breast|2014-11-15|2:13.79|2015|528
147128|100 Y Breast|2014-11-08|1:01.56|2015|537
147128|200 Y Breast|2014-11-08|2:18.53|2015|475
147128|100 Y Breast|2014-11-01|1:00.26|2015|573
147128|200 Y Breast|2014-11-01|2:16.94|2015|492
147128|100 Y Breast|2014-02-14|58.55|2014|624
147128|200 Y Breast|2014-02-15|2:08.03|2014|602
147128|200 Y IM|2014-02-14|2:01.12|2014|552
147128|100 Y Breast|2014-02-01|1:01.07|2014|550
147128|200 Y Breast|2014-02-01|2:15.86|2014|504
147128|100 Y Breast|2014-01-18|1:02.31|2014|518
147128|200 Y Breast|2014-01-18|2:17.99|2014|481
147128|50 Y Free|2013-12-06|23.30|2014|477
147128|100 Y Breast|2013-12-06|59.33|2014|600
147128|200 Y Breast|2013-12-07|2:10.36|2014|571
147128|200 Y IM|2013-12-07|2:02.10|2014|539
147128|100 Y Breast|2013-11-16|1:02.61|2014|511
147128|200 Y Breast|2013-11-16|2:16.46|2014|497
147128|200 Y IM|2013-11-16|2:08.09|2014|467
147128|100 Y Breast|2013-11-09|1:02.93|2014|503
147128|200 Y Breast|2013-11-09|2:17.12|2014|490
147128|50 Y Free|2013-11-02|24.54|2014|408
147128|100 Y Breast|2013-11-02|1:02.80|2014|506
147128|200 Y Breast|2013-11-02|2:19.36|2014|467
147128|100 Y Breast|2013-01-19|1:02.02|2013|525
147128|200 Y Breast|2013-01-19|2:18.90|2013|472
361980|50 Y Free|2017-02-18|22.32|2017|542
361980|100 Y Back|2017-02-18|52.12|2017|581
361980|50 Y Back|2017-02-10|24.34|2017|572
361980|100 Y Back|2017-02-10|51.98|2017|586
361980|100 Y Back|2017-02-09|51.96|2017|586
361980|200 Y Back|2017-02-11|1:53.33|2017|603
361980|200 Y IM|2017-02-09|1:55.65|2017|635
361980|50 Y Back|2017-01-28|25.52|2017|496
361980|100 Y Back|2017-01-28|54.42|2017|510
361980|200 Y Back|2017-01-28|1:56.73|2017|552
361980|50 Y Back|2017-01-21|25.67|2017|487
361980|100 Y Back|2017-01-21|54.17|2017|517
361980|200 Y Back|2017-01-21|1:56.83|2017|550
361980|200 Y IM|2017-01-21|2:00.50|2017|561
361980|50 Y Back|2017-01-14|25.34|2017|507
361980|100 Y Back|2017-01-14|54.43|2017|510
361980|200 Y Back|2017-01-14|1:55.96|2017|563
361980|50 Y Free|2016-12-02|22.52|2017|528
361980|200 Y Free|2016-12-01|1:45.94|2017|623
361980|50 Y Back|2016-12-01|24.54|2017|558
361980|100 Y Back|2016-12-02|52.56|2017|567
361980|100 Y Back|2016-12-02|51.97|2017|586
361980|200 Y Back|2016-12-03|1:54.50|2017|584
361980|200 Y IM|2016-12-03|1:56.93|2017|614
361980|200 Y Free|2016-11-12|1:49.64|2017|562
361980|50 Y Back|2016-11-12|25.66|2017|488
361980|200 Y Back|2016-11-12|1:59.76|2017|511
361980|50 Y Free|2016-11-05|23.64|2017|456
361980|50 Y Back|2016-11-05|25.78|2017|481
361980|100 Y Back|2016-11-05|56.16|2017|464
361980|200 Y Back|2016-11-05|2:01.14|2017|493
361980|50 Y Free|2016-02-18|22.92|2016|501
361980|500 Y Free|2016-02-18|4:58.61|2016|577
361980|100 Y Back|2016-02-19|54.30|2016|514
361980|200 Y Back|2016-02-20|1:56.12|2016|560
361980|100 Y Back|2016-01-30|56.39|2016|459
361980|200 Y Back|2016-01-30|2:01.55|2016|489
361980|50 Y Back|2016-01-16|26.83|2016|427
361980|100 Y Back|2016-01-16|56.83|2016|448
361980|200 Y Back|2016-01-16|2:01.33|2016|491
361980|200 Y Free|2015-11-14|1:58.76|2016|442
361980|50 Y Free|2015-02-12|21.74|2015|587
361980|100 Y Free|2015-02-14|47.83|2015|605
361980|500 Y Free|2015-02-12|4:40.61|2015|695
361980|50 Y Back|2015-02-13|24.32|2015|573
361980|50 Y Back|2015-02-13|24.70|2015|547
361980|100 Y Back|2015-02-13|51.28|2015|610
361980|100 Y Back|2015-02-12|51.28|2015|610
361980|200 Y Back|2015-02-14|1:50.57|2015|649
361980|500 Y Free|2015-01-31|4:50.92|2015|624
361980|50 Y Back|2015-01-31|25.02|2015|526
361980|100 Y Back|2015-01-31|53.41|2015|540
361980|50 Y Back|2015-01-24|25.67|2015|487
361980|100 Y Back|2015-01-24|53.76|2015|529
361980|200 Y Back|2015-01-24|1:57.68|2015|538
361980|50 Y Free|2015-01-17|23.30|2015|477
361980|50 Y Back|2015-01-17|25.70|2015|486
361980|100 Y Back|2015-01-17|54.77|2015|501
361980|200 Y Back|2015-01-17|1:57.51|2015|541
361980|50 Y Free|2014-12-05|22.13|2015|556
361980|50 Y Free|2014-12-05|22.00|2015|566
361980|100 Y Free|2014-12-06|47.95|2015|601
361980|100 Y Free|2014-12-06|47.72|2015|610
361980|50 Y Back|2014-12-06|24.60|2015|554
361980|100 Y Back|2014-12-05|51.99|2015|585
361980|100 Y Back|2014-12-05|51.82|2015|591
361980|200 Y Back|2014-12-06|1:53.28|2015|604
361980|50 Y Back|2014-11-15|25.86|2015|477
361980|100 Y Back|2014-11-15|54.80|2015|500
361980|200 Y Back|2014-11-15|1:58.31|2015|530
361980|50 Y Free|2014-11-08|22.66|2015|518
361980|50 Y Back|2014-11-08|25.45|2015|500
361980|100 Y Back|2014-11-08|54.77|2015|501
361980|200 Y Back|2014-11-08|1:57.54|2015|540
361980|200 Y Free|2014-11-01|1:48.60|2015|578
445698|1 M Diving|2017-02-08|314.35|2017|NA
445698|3 M Diving|2017-02-10|325.60|2017|NA
445698|1 M Diving|2017-01-27|147.30|2017|NA
445698|3 M Diving|2017-01-27|166.15|2017|NA
445698|1 M Diving|2017-01-21|324.08|2017|NA
445698|3 M Diving|2017-01-21|327.68|2017|NA
445698|1 M Diving|2016-12-03|397.55|2017|NA
445698|3 M Diving|2016-12-02|379.30|2017|NA
445698|1 M Diving|2016-11-12|212.03|2017|NA
445698|3 M Diving|2016-11-12|182.85|2017|NA
